transport_type,route_id,origin_station,destination_station,weather_condition,event_type,season,day_of_week,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,traffic_congestion_index,holiday,peak_hour,event_attendance_est,log_event_attendance,has_event,year,month,day_of_month,weekday_num,is_weekend,quarter,departure_hour,departure_minute,arrival_hour,arrival_minute,departure_minutes,arrival_minutes,scheduled_trip_duration_min,departure_hour_sin,departure_hour_cos
Bus,Route_13,Station_39,Station_32,Snow,Unknown / Missing Event,Spring,Monday,1.4,51,7,0.6,88,1,0,10000,9.210440366976517,1,2023,1,9,0,0,1,15,18,16,0,918,960,42,-0.7604059656000306,-0.6494480483301841
Bus,Route_13,Station_10,Station_29,Rain,Parade,Winter,Friday,12.2,54,4,10.9,44,0,1,500,6.2166061010848646,1,2023,1,13,4,0,1,7,19,8,9,439,489,50,0.9411760152563707,-0.3379167180033268
Bus,Route_9,Station_11,Station_22,Clear,Parade,Autumn,Monday,12.6,81,43,16.2,63,0,0,0,0.0,0,2023,1,16,0,0,1,5,4,5,34,304,334,30,0.9702957262759965,0.2419218955996679
Tram,Route_4,Station_5,Station_50,Clear,Unknown / Missing Event,Winter,Tuesday,21.7,47,35,13.4,67,0,0,2000,7.601402334583733,1,2023,1,3,1,0,1,21,46,22,27,1306,1347,41,-0.5519369853120577,0.8338858220671685
Tram,Route_4,Station_31,Station_2,Rain,Festival,Autumn,Saturday,12.6,33,10,11.3,40,0,0,50000,10.819798284210286,1,2023,1,14,5,1,1,3,31,3,57,211,237,26,0.796002002534622,0.6052939880428944
Tram,Route_12,Station_25,Station_9,Clear,Festival,Summer,Saturday,-4.5,55,11,0.6,57,0,1,0,0.0,0,2023,1,14,5,1,1,13,17,13,44,797,824,27,-0.32969064526278713,-0.9440890203927843
Bus,Route_7,Station_24,Station_26,Cloudy,Protest,Autumn,Monday,31.5,93,24,1.9,41,0,1,0,0.0,0,2023,1,16,0,0,1,10,0,10,20,600,620,20,0.49999999999999994,-0.8660254037844387
Train,Route_6,Station_48,Station_15,Rain,Protest,Winter,Saturday,-2.8,96,18,12.1,62,0,1,500,6.2166061010848646,1,2023,1,21,5,1,1,11,45,12,25,705,745,40,0.06540312923014312,-0.9978589232386035
Train,Route_15,Station_25,Station_18,Cloudy,Unknown / Missing Event,Summer,Tuesday,-4.2,61,54,0.5,6,0,1,0,0.0,0,2023,1,10,1,0,1,17,47,18,37,1067,1117,50,-0.9983916705573488,-0.056692787563377714
Bus,Route_11,Station_49,Station_4,Storm,Unknown / Missing Event,Winter,Wednesday,7.1,30,7,1.6,80,0,0,0,0.0,0,2023,1,11,2,0,1,19,47,20,37,1187,1237,50,-0.892978943411137,0.45009844103743507
Bus,Route_18,Station_24,Station_25,Fog,Unknown / Missing Event,Winter,Friday,-0.8,38,5,14.9,3,0,1,2000,7.601402334583733,1,2023,1,6,4,0,1,22,31,23,4,1351,1384,33,-0.37864861735243305,0.9255405040175664
Metro,Route_6,Station_28,Station_36,Clear,Unknown / Missing Event,Spring,Monday,29.8,92,12,16.1,33,0,0,50000,10.819798284210286,1,2023,1,2,0,0,1,21,49,22,39,1309,1359,50,-0.5409744713679948,0.8410390129643919
Bus,Route_20,Station_14,Station_8,Clear,Unknown / Missing Event,Spring,Tuesday,10.8,45,59,0.3,54,0,0,0,0.0,0,2023,1,10,1,0,1,10,19,10,50,619,650,31,0.42656873990145816,-0.9044551454543681
Metro,Route_3,Station_3,Station_6,Storm,Unknown / Missing Event,Summer,Thursday,-2.4,73,36,4.0,14,0,0,500,6.2166061010848646,1,2023,1,5,3,0,1,1,47,2,6,107,126,19,0.45009844103743496,0.892978943411137
Bus,Route_17,Station_10,Station_1,Rain,Concert,Autumn,Monday,28.3,43,43,16.7,84,0,1,0,0.0,0,2023,1,9,0,0,1,6,4,6,38,364,398,34,0.9998476951563913,-0.017452406437283477
Bus,Route_19,Station_1,Station_30,Fog,Unknown / Missing Event,Winter,Sunday,17.3,98,57,3.2,95,0,0,50000,10.819798284210286,1,2023,1,15,6,1,1,1,15,2,7,75,127,52,0.3214394653031616,0.9469301294951057
Metro,Route_11,Station_12,Station_7,Storm,Festival,Spring,Saturday,0.4,47,12,4.3,12,0,0,0,0.0,0,2023,1,7,5,1,1,22,4,22,51,1324,1371,47,-0.4848096202463369,0.8746197071393959
Tram,Route_3,Station_17,Station_40,Clear,Unknown / Missing Event,Spring,Wednesday,0.3,53,5,18.0,12,0,1,500,6.2166061010848646,1,2023,1,18,2,0,1,20,17,20,56,1217,1256,39,-0.8265897491271886,0.5628049276950685
Bus,Route_17,Station_16,Station_28,Cloudy,Unknown / Missing Event,Winter,Saturday,30.6,57,27,17.8,45,0,0,0,0.0,0,2023,1,7,5,1,1,15,4,15,45,904,945,41,-0.7193398003386509,-0.6946583704589975
Bus,Route_14,Station_44,Station_8,Clear,Unknown / Missing Event,Autumn,Wednesday,6.0,51,12,14.3,31,0,1,500,6.2166061010848646,1,2023,1,18,2,0,1,5,30,5,51,330,351,21,0.9914448613738104,0.1305261922200517
Metro,Route_9,Station_25,Station_40,Clear,Unknown / Missing Event,Summer,Tuesday,27.0,94,5,8.1,48,0,1,10000,9.210440366976517,1,2023,1,10,1,0,1,18,30,18,57,1110,1137,27,-0.9914448613738104,0.13052619222005213
Train,Route_7,Station_6,Station_38,Clear,Festival,Winter,Sunday,-0.7,77,25,13.2,38,0,1,50000,10.819798284210286,1,2023,1,8,6,1,1,8,33,9,6,513,546,33,0.7853169308807448,-0.6190939493098341
Metro,Route_8,Station_27,Station_26,Snow,Unknown / Missing Event,Spring,Tuesday,7.2,84,49,4.6,43,0,0,0,0.0,0,2023,1,17,1,0,1,19,47,20,7,1187,1207,20,-0.892978943411137,0.45009844103743507
Train,Route_1,Station_13,Station_37,Fog,Unknown / Missing Event,Spring,Saturday,16.9,90,20,1.7,94,0,0,10000,9.210440366976517,1,2023,1,21,5,1,1,3,48,4,13,228,253,25,0.8386705679454239,0.5446390350150272
Tram,Route_14,Station_13,Station_9,Cloudy,Unknown / Missing Event,Winter,Wednesday,20.7,52,19,19.8,92,0,0,500,6.2166061010848646,1,2023,1,11,2,0,1,19,15,19,54,1155,1194,39,-0.9469301294951057,0.3214394653031615
Tram,Route_16,Station_36,Station_20,Storm,Unknown / Missing Event,Autumn,Tuesday,11.7,54,37,0.8,15,0,0,10000,9.210440366976517,1,2023,1,3,1,0,1,2,48,3,7,168,187,19,0.6691306063588582,0.7431448254773942
Train,Route_15,Station_19,Station_41,Clear,Festival,Spring,Thursday,26.7,86,51,19.5,89,0,0,10000,9.210440366976517,1,2023,1,12,3,0,1,14,46,15,7,886,907,21,-0.6626200482157372,-0.7489557207890024
Bus,Route_14,Station_27,Station_43,Rain,Unknown / Missing Event,Summer,Friday,19.8,38,37,15.3,4,0,1,0,0.0,0,2023,1,6,4,0,1,1,47,2,34,107,154,47,0.45009844103743496,0.892978943411137
Train,Route_13,Station_7,Station_24,Snow,Concert,Summer,Thursday,11.4,91,17,9.3,38,0,1,0,0.0,0,2023,1,12,3,0,1,23,31,23,58,1411,1438,27,-0.12619896913583012,0.992004949679715
Bus,Route_6,Station_47,Station_42,Rain,Concert,Autumn,Tuesday,-2.8,62,31,7.1,86,0,1,2000,7.601402334583733,1,2023,1,3,1,0,1,19,45,20,18,1185,1218,33,-0.8968727415326884,0.442288690219001
Bus,Route_1,Station_8,Station_16,Storm,Concert,Summer,Thursday,11.2,88,39,7.3,23,0,0,10000,9.210440366976517,1,2023,1,12,3,0,1,20,19,20,35,1219,1235,16,-0.821646937942164,0.5699967625963025
Metro,Route_8,Station_17,Station_10,Fog,Unknown / Missing Event,Summer,Thursday,13.4,87,17,2.5,89,0,1,0,0.0,0,2023,1,12,3,0,1,0,4,0,35,4,35,31,0.01745240643728351,0.9998476951563913
Bus,Route_4,Station_39,Station_27,Clear,Unknown / Missing Event,Winter,Thursday,30.5,48,47,6.1,57,0,0,2000,7.601402334583733,1,2023,1,5,3,0,1,22,32,23,29,1352,1409,57,-0.37460659341591235,0.9271838545667873
Tram,Route_12,Station_43,Station_12,Clear,Unknown / Missing Event,Summer,Wednesday,3.2,84,58,6.9,88,0,1,50000,10.819798284210286,1,2023,1,4,2,0,1,18,4,18,55,1084,1135,51,-0.9998476951563913,0.01745240643728313
Train,Route_10,Station_6,Station_11,Clear,Festival,Summer,Sunday,9.5,97,6,0.1,69,0,0,0,0.0,0,2023,1,1,6,1,1,13,30,13,54,810,834,24,-0.3826834323650892,-0.923879532511287
Metro,Route_7,Station_37,Station_34,Snow,Unknown / Missing Event,Spring,Thursday,17.6,61,2,14.4,57,0,0,0,0.0,0,2023,1,12,3,0,1,22,32,22,54,1352,1374,22,-0.37460659341591235,0.9271838545667873
Train,Route_15,Station_38,Station_3,Cloudy,Unknown / Missing Event,Autumn,Tuesday,22.0,54,57,0.5,5,0,0,0,0.0,0,2023,1,3,1,0,1,23,16,23,49,1396,1429,33,-0.19080899537654467,0.981627183447664
Train,Route_11,Station_13,Station_20,Storm,Sports,Winter,Wednesday,-2.1,60,55,13.4,30,0,0,0,0.0,0,2023,1,11,2,0,1,21,32,22,22,1292,1342,50,-0.6018150231520483,0.7986355100472928
Metro,Route_17,Station_18,Station_11,Cloudy,Festival,Winter,Saturday,29.5,32,12,18.1,40,0,0,0,0.0,0,2023,1,21,5,1,1,2,30,3,1,150,181,31,0.6087614290087207,0.7933533402912352
Metro,Route_1,Station_30,Station_21,Storm,Unknown / Missing Event,Spring,Sunday,22.1,53,18,18.2,40,0,1,0,0.0,0,2023,1,15,6,1,1,20,17,21,2,1217,1262,45,-0.8265897491271886,0.5628049276950685
Metro,Route_5,Station_11,Station_47,Rain,Concert,Spring,Monday,10.8,74,13,18.2,91,0,0,0,0.0,0,2023,1,2,0,0,1,5,19,5,54,319,354,35,0.9840406976462909,0.17794354547384178
Tram,Route_13,Station_41,Station_42,Rain,Parade,Winter,Thursday,9.2,45,38,15.0,19,0,1,50000,10.819798284210286,1,2023,1,19,3,0,1,13,34,13,50,814,830,16,-0.3987490689252463,-0.917060074385124
Tram,Route_16,Station_8,Station_45,Storm,Unknown / Missing Event,Winter,Tuesday,2.7,36,14,18.3,36,0,1,500,6.2166061010848646,1,2023,1,17,1,0,1,6,4,6,41,364,401,37,0.9998476951563913,-0.017452406437283477
Bus,Route_13,Station_21,Station_14,Clear,Festival,Summer,Sunday,-1.7,70,17,6.2,85,0,0,0,0.0,0,2023,1,1,6,1,1,20,47,21,6,1247,1266,19,-0.7460573750616997,0.6658816660008341
Tram,Route_2,Station_16,Station_1,Storm,Parade,Winter,Saturday,-4.6,75,49,19.3,81,0,1,0,0.0,0,2023,1,21,5,1,1,13,4,13,24,784,804,20,-0.275637355816999,-0.9612616959383189
Train,Route_10,Station_27,Station_40,Snow,Unknown / Missing Event,Winter,Thursday,16.7,79,56,6.5,5,0,0,0,0.0,0,2023,1,5,3,0,1,0,33,1,12,33,72,39,0.14349262199117932,0.9896513868196702
Tram,Route_12,Station_21,Station_43,Cloudy,Concert,Winter,Tuesday,21.4,62,58,14.6,88,0,0,0,0.0,0,2023,1,10,1,0,1,13,31,14,8,811,848,37,-0.38671096163682067,-0.9222009716704518
Metro,Route_8,Station_50,Station_32,Cloudy,Unknown / Missing Event,Winter,Monday,-3.1,78,58,2.5,52,0,1,50000,10.819798284210286,1,2023,1,9,0,0,1,14,15,14,37,855,877,22,-0.5555702330196023,-0.8314696123025452
Tram,Route_20,Station_19,Station_2,Storm,Unknown / Missing Event,Spring,Wednesday,17.6,48,24,2.5,25,0,1,2000,7.601402334583733,1,2023,1,4,2,0,1,11,32,11,58,692,718,26,0.12186934340514755,-0.992546151641322
Train,Route_9,Station_41,Station_46,Cloudy,Unknown / Missing Event,Winter,Tuesday,12.3,44,51,14.6,64,0,0,50000,10.819798284210286,1,2023,1,3,1,0,1,13,16,13,47,796,827,31,-0.32556815445715676,-0.9455185755993167
Bus,Route_17,Station_18,Station_23,Storm,Unknown / Missing Event,Autumn,Friday,18.4,97,16,8.5,37,0,0,0,0.0,0,2023,1,20,4,0,1,0,47,1,24,47,84,37,0.2036417511401775,0.9790454724845838
Tram,Route_19,Station_47,Station_24,Storm,Protest,Summer,Wednesday,3.2,32,51,0.8,48,0,1,0,0.0,0,2023,1,4,2,0,1,17,16,17,58,1036,1078,42,-0.9816271834476639,-0.19080899537654547
Train,Route_15,Station_9,Station_29,Cloudy,Concert,Autumn,Saturday,17.3,70,35,3.0,93,0,0,0,0.0,0,2023,1,7,5,1,1,2,19,3,5,139,185,46,0.569996762596303,0.8216469379421637
Bus,Route_2,Station_6,Station_1,Fog,Parade,Autumn,Saturday,12.9,42,46,1.8,37,0,1,0,0.0,0,2023,1,7,5,1,1,11,1,11,33,661,693,32,0.2546019482055277,-0.9670459389139431
Tram,Route_14,Station_17,Station_1,Fog,Unknown / Missing Event,Autumn,Sunday,8.5,41,56,3.4,69,0,0,0,0.0,0,2023,1,15,6,1,1,4,2,4,58,242,298,56,0.8703556959398997,0.4924235601034671
Tram,Route_11,Station_6,Station_40,Fog,Sports,Autumn,Monday,4.3,74,57,15.9,23,0,0,2000,7.601402334583733,1,2023,1,2,0,0,1,9,31,9,55,571,595,24,0.6052939880428945,-0.796002002534622
Tram,Route_2,Station_50,Station_50,Rain,Sports,Summer,Sunday,-3.3,72,11,12.7,62,0,1,500,6.2166061010848646,1,2023,1,15,6,1,1,5,2,5,31,302,331,29,0.9681476403781077,0.2503800040544415
Tram,Route_11,Station_5,Station_8,Clear,Parade,Summer,Saturday,27.4,86,54,4.9,17,0,1,0,0.0,0,2023,1,7,5,1,1,12,31,12,56,751,776,25,-0.13485093027372247,-0.9908658973868824
Train,Route_11,Station_13,Station_1,Snow,Unknown / Missing Event,Autumn,Sunday,15.1,93,37,19.5,2,0,0,0,0.0,0,2023,1,15,6,1,1,9,2,9,54,542,594,52,0.700909264299851,-0.7132504491541815
Bus,Route_17,Station_19,Station_10,Storm,Unknown / Missing Event,Spring,Sunday,29.0,92,6,2.4,69,0,1,2000,7.601402334583733,1,2023,1,8,6,1,1,17,48,18,8,1068,1088,20,-0.9986295347545738,-0.052335956242944306
Tram,Route_6,Station_30,Station_16,Clear,Unknown / Missing Event,Autumn,Saturday,22.9,37,3,13.9,10,0,0,0,0.0,0,2023,1,14,5,1,1,7,49,8,37,469,517,48,0.8890171414857366,-0.45787391511695646
Train,Route_11,Station_43,Station_41,Cloudy,Unknown / Missing Event,Autumn,Saturday,20.8,44,10,0.9,8,0,0,0,0.0,0,2023,1,21,5,1,1,9,15,10,13,555,613,58,0.6593458151000686,-0.7518398074789776
Bus,Route_8,Station_17,Station_47,Snow,Unknown / Missing Event,Autumn,Friday,5.0,46,8,14.4,24,1,0,10000,9.210440366976517,1,2023,1,20,4,0,1,18,45,19,33,1125,1173,48,-0.9807852804032304,0.1950903220161283
Metro,Route_9,Station_31,Station_35,Snow,Unknown / Missing Event,Autumn,Monday,17.9,87,33,19.9,93,0,0,0,0.0,0,2023,1,2,0,0,1,3,49,4,14,229,254,25,0.8410390129643924,0.540974471367994
Tram,Route_18,Station_20,Station_11,Snow,Unknown / Missing Event,Winter,Thursday,3.0,53,15,9.7,68,0,0,2000,7.601402334583733,1,2023,1,19,3,0,1,19,0,19,43,1140,1183,43,-0.9659258262890682,0.25881904510252113
Metro,Route_14,Station_3,Station_46,Cloudy,Unknown / Missing Event,Autumn,Tuesday,21.0,37,2,14.5,22,0,1,0,0.0,0,2023,1,10,1,0,1,10,1,10,50,601,650,49,0.49621650367520803,-0.8681988144891424
Bus,Route_19,Station_48,Station_44,Storm,Concert,Autumn,Thursday,-2.0,77,3,11.7,52,0,0,0,0.0,0,2023,1,19,3,0,1,23,15,23,51,1395,1431,36,-0.19509032201612872,0.9807852804032303
Tram,Route_17,Station_43,Station_5,Snow,Unknown / Missing Event,Summer,Monday,-1.9,65,16,5.3,39,0,0,0,0.0,0,2023,1,2,0,0,1,11,48,12,30,708,750,42,0.05233595624294381,-0.9986295347545738
Train,Route_20,Station_46,Station_14,Rain,Parade,Autumn,Monday,8.9,61,20,15.7,8,0,0,10000,9.210440366976517,1,2023,1,16,0,0,1,13,16,13,47,796,827,31,-0.32556815445715676,-0.9455185755993167
Bus,Route_19,Station_18,Station_31,Clear,Unknown / Missing Event,Spring,Thursday,22.0,37,58,2.2,77,0,0,0,0.0,0,2023,1,12,3,0,1,8,31,9,5,511,545,34,0.7906895737438435,-0.6122172800344491
Train,Route_5,Station_44,Station_12,Snow,Unknown / Missing Event,Autumn,Saturday,21.8,99,57,8.5,5,0,0,0,0.0,0,2023,1,21,5,1,1,4,17,4,39,257,279,22,0.9006982393225879,0.43444525740441714
Train,Route_14,Station_48,Station_50,Snow,Festival,Winter,Thursday,10.5,44,39,3.9,29,0,1,0,0.0,0,2023,1,12,3,0,1,8,48,9,16,528,556,28,0.7431448254773942,-0.6691306063588582
Tram,Route_2,Station_13,Station_25,Snow,Unknown / Missing Event,Summer,Tuesday,8.0,57,0,11.8,14,0,0,50000,10.819798284210286,1,2023,1,17,1,0,1,4,34,5,18,274,318,44,0.9304175679820246,0.3665012267242973
Tram,Route_6,Station_6,Station_42,Rain,Concert,Summer,Wednesday,27.2,48,57,17.6,22,0,1,2000,7.601402334583733,1,2023,1,4,2,0,1,4,18,4,50,258,290,32,0.9025852843498605,0.43051109680829525
Metro,Route_12,Station_3,Station_39,Cloudy,Unknown / Missing Event,Autumn,Monday,16.0,78,22,9.0,65,0,0,2000,7.601402334583733,1,2023,1,9,0,0,1,19,4,19,47,1144,1187,43,-0.9612616959383188,0.2756373558169994
Bus,Route_8,Station_16,Station_21,Clear,Sports,Summer,Sunday,3.0,37,51,8.1,23,0,1,0,0.0,0,2023,1,8,6,1,1,13,15,13,59,795,839,44,-0.3214394653031611,-0.9469301294951058
Train,Route_4,Station_37,Station_33,Snow,Concert,Spring,Tuesday,22.2,89,39,2.8,76,0,1,10000,9.210440366976517,1,2023,1,17,1,0,1,3,49,4,24,229,264,35,0.8410390129643924,0.540974471367994
Bus,Route_17,Station_43,Station_18,Storm,Unknown / Missing Event,Autumn,Monday,24.0,88,28,17.1,65,0,0,0,0.0,0,2023,1,9,0,0,1,13,34,13,54,814,834,20,-0.3987490689252463,-0.917060074385124
Train,Route_4,Station_45,Station_48,Rain,Unknown / Missing Event,Spring,Friday,19.5,82,20,10.2,29,0,0,0,0.0,0,2023,1,6,4,0,1,5,17,6,5,317,365,48,0.9824503977255098,0.18652403600873457
Tram,Route_3,Station_3,Station_13,Snow,Sports,Summer,Wednesday,29.3,71,57,1.3,2,0,1,0,0.0,0,2023,1,4,2,0,1,3,46,4,29,226,269,43,0.8338858220671681,0.5519369853120583
Train,Route_15,Station_12,Station_32,Fog,Unknown / Missing Event,Autumn,Wednesday,11.4,58,45,8.5,75,0,0,50000,10.819798284210286,1,2023,1,4,2,0,1,10,17,10,46,617,646,29,0.4344452574044172,-0.9006982393225879
Bus,Route_2,Station_26,Station_13,Rain,Festival,Spring,Saturday,2.9,70,44,2.9,83,0,0,0,0.0,0,2023,1,21,5,1,1,0,30,1,10,30,70,40,0.13052619222005157,0.9914448613738104
Train,Route_7,Station_13,Station_49,Rain,Festival,Summer,Tuesday,29.3,33,2,1.1,45,0,1,10000,9.210440366976517,1,2023,1,17,1,0,1,15,32,16,12,932,972,40,-0.7986355100472928,-0.6018150231520483
Metro,Route_10,Station_27,Station_9,Snow,Unknown / Missing Event,Autumn,Sunday,10.6,46,32,11.5,15,0,0,0,0.0,0,2023,1,8,6,1,1,15,32,16,1,932,961,29,-0.7986355100472928,-0.6018150231520483
Bus,Route_7,Station_29,Station_45,Rain,Sports,Spring,Wednesday,28.3,57,37,2.3,95,0,0,2000,7.601402334583733,1,2023,1,11,2,0,1,3,2,3,53,182,233,51,0.7132504491541816,0.7009092642998509
Train,Route_11,Station_15,Station_18,Clear,Unknown / Missing Event,Summer,Wednesday,33.8,51,31,18.5,22,0,0,0,0.0,0,2023,1,11,2,0,1,13,4,13,36,784,816,32,-0.275637355816999,-0.9612616959383189
Tram,Route_18,Station_19,Station_22,Clear,Unknown / Missing Event,Spring,Saturday,8.4,47,9,7.7,17,0,1,10000,9.210440366976517,1,2023,1,14,5,1,1,14,1,14,26,841,866,25,-0.5037739770455262,-0.8638355052043958
Train,Route_5,Station_38,Station_43,Fog,Unknown / Missing Event,Summer,Monday,11.9,54,3,16.1,2,0,1,0,0.0,0,2023,1,2,0,0,1,5,2,5,39,302,339,37,0.9681476403781077,0.2503800040544415
Tram,Route_6,Station_37,Station_23,Clear,Sports,Summer,Friday,32.4,61,1,10.5,76,0,1,10000,9.210440366976517,1,2023,1,6,4,0,1,20,30,21,16,1230,1276,46,-0.7933533402912352,0.6087614290087205
Bus,Route_5,Station_44,Station_43,Fog,Unknown / Missing Event,Autumn,Tuesday,24.3,81,13,18.4,36,0,0,10000,9.210440366976517,1,2023,1,3,1,0,1,14,2,14,29,842,869,27,-0.5075383629607039,-0.8616291604415259
Metro,Route_1,Station_47,Station_20,Fog,Festival,Autumn,Wednesday,-0.7,75,27,11.2,53,0,0,0,0.0,0,2023,1,18,2,0,1,7,3,7,53,423,473,50,0.9624552364536473,-0.2714404498650742
Tram,Route_3,Station_37,Station_28,Storm,Concert,Autumn,Friday,-1.0,99,18,16.9,44,0,0,0,0.0,0,2023,1,6,4,0,1,6,33,7,21,393,441,48,0.9896513868196702,-0.14349262199117915
Metro,Route_17,Station_22,Station_10,Storm,Concert,Winter,Thursday,11.5,93,11,5.0,1,0,0,50000,10.819798284210286,1,2023,1,19,3,0,1,19,31,20,18,1171,1218,47,-0.9222009716704518,0.3867109616368206
Metro,Route_19,Station_42,Station_2,Fog,Protest,Spring,Thursday,34.4,32,10,5.2,28,1,0,0,0.0,0,2023,1,5,3,0,1,19,48,20,41,1188,1241,53,-0.891006524188368,0.45399049973954664
Metro,Route_18,Station_13,Station_48,Fog,Unknown / Missing Event,Winter,Friday,4.3,37,26,12.9,23,0,0,0,0.0,0,2023,1,13,4,0,1,14,15,14,39,855,879,24,-0.5555702330196023,-0.8314696123025452
Train,Route_8,Station_18,Station_50,Clear,Parade,Spring,Tuesday,-4.6,84,57,0.6,24,0,0,50000,10.819798284210286,1,2023,1,17,1,0,1,1,1,1,26,61,86,25,0.2630312144579748,0.964787323828813
Metro,Route_1,Station_30,Station_36,Rain,Concert,Summer,Sunday,6.3,75,33,5.4,69,0,1,0,0.0,0,2023,1,15,6,1,1,22,16,23,11,1336,1391,55,-0.438371146789077,0.8987940462991671
Train,Route_9,Station_1,Station_37,Rain,Sports,Summer,Thursday,8.7,90,16,4.2,77,0,1,0,0.0,0,2023,1,19,3,0,1,2,33,2,54,153,174,21,0.619093949309834,0.785316930880745
Metro,Route_17,Station_33,Station_26,Storm,Unknown / Missing Event,Winter,Tuesday,2.1,35,48,4.2,81,0,0,10000,9.210440366976517,1,2023,1,10,1,0,1,21,47,22,30,1307,1350,43,-0.5482932295199143,0.8362861558477592
Train,Route_1,Station_12,Station_38,Snow,Concert,Winter,Saturday,3.4,39,57,13.2,64,0,0,0,0.0,0,2023,1,7,5,1,1,4,19,5,10,259,310,51,0.9044551454543679,0.4265687399014585
Tram,Route_14,Station_18,Station_33,Cloudy,Unknown / Missing Event,Summer,Saturday,9.1,57,38,18.0,6,0,0,2000,7.601402334583733,1,2023,1,21,5,1,1,20,46,21,20,1246,1280,34,-0.7489557207890021,0.6626200482157375
Train,Route_1,Station_42,Station_34,Storm,Concert,Autumn,Friday,12.4,77,39,5.0,71,1,0,0,0.0,0,2023,1,20,4,0,1,14,18,15,14,858,914,56,-0.5664062369248329,-0.8241261886220156
Metro,Route_19,Station_5,Station_24,Clear,Unknown / Missing Event,Spring,Friday,31.9,51,45,17.0,58,0,0,0,0.0,0,2023,1,20,4,0,1,4,34,5,4,274,304,30,0.9304175679820246,0.3665012267242973
Tram,Route_16,Station_11,Station_24,Rain,Parade,Summer,Tuesday,22.2,83,9,13.8,3,0,0,0,0.0,0,2023,1,3,1,0,1,12,4,12,47,724,767,43,-0.017452406437283192,-0.9998476951563913
Metro,Route_6,Station_33,Station_29,Rain,Parade,Summer,Saturday,-0.1,76,30,13.7,92,0,1,0,0.0,0,2023,1,14,5,1,1,1,48,2,20,108,140,32,0.45399049973954675,0.8910065241883679
Tram,Route_6,Station_8,Station_30,Snow,Unknown / Missing Event,Winter,Friday,0.8,92,32,7.0,26,0,0,2000,7.601402334583733,1,2023,1,20,4,0,1,21,1,21,28,1261,1288,27,-0.7040147244559687,0.7101853756232851
Metro,Route_6,Station_2,Station_18,Snow,Unknown / Missing Event,Summer,Tuesday,23.1,31,57,17.9,54,0,0,50000,10.819798284210286,1,2023,1,10,1,0,1,4,2,4,45,242,285,43,0.8703556959398997,0.4924235601034671
Metro,Route_11,Station_8,Station_18,Clear,Unknown / Missing Event,Autumn,Sunday,16.2,67,31,8.8,99,1,0,0,0.0,0,2023,1,8,6,1,1,7,4,7,55,424,475,51,0.9612616959383189,-0.27563735581699905
Bus,Route_15,Station_23,Station_14,Storm,Unknown / Missing Event,Spring,Sunday,19.2,98,1,14.0,28,0,0,50000,10.819798284210286,1,2023,1,22,6,1,1,0,46,1,35,46,95,49,0.19936793441719716,0.9799247046208296
Bus,Route_18,Station_29,Station_31,Storm,Parade,Spring,Tuesday,-2.5,87,9,2.1,51,0,1,0,0.0,0,2023,1,3,1,0,1,7,47,8,42,467,522,55,0.8929789434111371,-0.4500984410374348
Metro,Route_16,Station_15,Station_48,Storm,Unknown / Missing Event,Summer,Saturday,30.1,77,40,10.3,37,0,0,500,6.2166061010848646,1,2023,1,21,5,1,1,12,1,12,55,721,775,54,-0.004363309284746176,-0.9999904807207345
Bus,Route_7,Station_42,Station_45,Rain,Unknown / Missing Event,Autumn,Wednesday,5.1,65,9,8.3,67,0,1,500,6.2166061010848646,1,2023,1,4,2,0,1,23,15,23,42,1395,1422,27,-0.19509032201612872,0.9807852804032303
Train,Route_10,Station_7,Station_16,Storm,Unknown / Missing Event,Autumn,Saturday,27.1,85,4,17.7,28,0,0,2000,7.601402334583733,1,2023,1,21,5,1,1,18,30,19,6,1110,1146,36,-0.9914448613738104,0.13052619222005213
Bus,Route_10,Station_2,Station_34,Rain,Festival,Spring,Saturday,9.8,32,6,15.1,89,0,1,0,0.0,0,2023,1,14,5,1,1,1,2,1,28,62,88,26,0.26723837607825685,0.963630453208623
Bus,Route_12,Station_40,Station_25,Storm,Unknown / Missing Event,Autumn,Thursday,23.0,98,19,18.3,76,0,0,0,0.0,0,2023,1,12,3,0,1,8,15,9,3,495,543,48,0.8314696123025451,-0.5555702330196023
Metro,Route_17,Station_1,Station_34,Snow,Concert,Autumn,Wednesday,17.4,56,33,2.7,88,0,1,0,0.0,0,2023,1,4,2,0,1,17,47,18,14,1067,1094,27,-0.9983916705573488,-0.056692787563377714
Metro,Route_3,Station_42,Station_28,Clear,Unknown / Missing Event,Winter,Wednesday,2.6,84,20,7.4,10,0,0,50000,10.819798284210286,1,2023,1,11,2,0,1,0,30,1,1,30,61,31,0.13052619222005157,0.9914448613738104
Bus,Route_13,Station_1,Station_44,Cloudy,Unknown / Missing Event,Winter,Monday,31.5,36,25,11.6,93,0,0,0,0.0,0,2023,1,9,0,0,1,5,45,6,17,345,377,32,0.9978589232386035,0.06540312923014305
Train,Route_15,Station_5,Station_9,Cloudy,Unknown / Missing Event,Summer,Saturday,6.1,87,38,2.1,71,0,0,0,0.0,0,2023,1,21,5,1,1,21,18,21,40,1278,1300,22,-0.6494480483301841,0.7604059656000305
